ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
634,210000.0,2,2,1,47,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
635,110000.0,1,3,1,56,0,0,0,0,0,0,46486,35758.0,34323.0,30452,22628.0,23468,4086.0,1428.0,1318.0,2171.0,3198.0,4976.0
641,280000.0,1,2,1,42,0,0,0,0,0,0,148363,148432.0,151310.0,141937,144990.0,147911,6900.0,6867.0,5500.0,5500.0,5500.0,5600.0
642,130000.0,2,3,1,28,0,0,0,0,-2,-2,100143,50456.0,50000.0,0,0.0,0,2500.0,1000.0,0.0,0.0,0.0,0.0
644,370000.0,1,2,2,28,0,0,0,0,0,0,276436,239025.0,149128.0,48907,53025.0,51434,20000.0,13000.0,5000.0,10000.0,4000.0,6000.0
656,280000.0,1,2,1,39,-2,-2,-2,-2,-2,-2,2082,3557.0,5623.0,5400,3866.0,3526,3597.0,5672.0,5427.0,3885.0,3543.0,3519.0
660,280000.0,2,2,2,28,-1,2,-1,-1,0,-1,427,298.0,1179.0,1714,2875.0,1047,0.0,1179.0,1714.0,1290.0,1047.0,1000.0
663,140000.0,2,1,2,37,-1,-1,-1,-2,-2,-1,1034,40000.0,0.0,0,0.0,510,40000.0,0.0,0.0,0.0,510.0,0.0
664,50000.0,1,1,2,22,0,0,0,0,0,-1,5137,5960.0,6270.0,6000,5810.0,390,1300.0,1000.0,120.0,200.0,390.0,1170.0
665,40000.0,2,2,1,32,0,0,0,2,2,2,24114,25417.0,28777.0,29107,29693.0,30456,2000.0,4110.0,1100.0,1200.0,1400.0,0.0
667,70000.0,2,3,1,27,0,0,0,0,0,2,61611,62711.0,63695.0,63926,67361.0,59480,3011.0,3095.0,2000.0,4600.0,0.0,2258.0
672,20000.0,1,2,1,34,0,0,0,0,0,0,12857,14183.0,14890.0,15642,16387.0,17113,1541.0,1248.0,1000.0,1000.0,1000.0,1000.0
678,200000.0,1,1,2,28,0,0,0,0,0,0,71989,122129.0,147936.0,149573,152574.0,156323,52129.0,30000.0,6000.0,6000.0,7000.0,10000.0
683,230000.0,2,1,1,35,0,0,0,0,-2,-2,4259,5432.0,6182.0,0,0.0,0,1250.0,1000.0,0.0,0.0,0.0,0.0
685,320000.0,1,1,1,40,0,0,0,0,0,0,247276,241167.0,238196.0,231580,229683.0,235837,10000.0,10000.0,10000.0,19000.0,13000.0,8000.0
686,360000.0,1,1,1,47,-1,-1,-1,0,-1,-1,1548,-32.0,177639.0,174397,4852.0,4125,0.0,177671.0,3508.0,4876.0,4188.0,10007.0
696,150000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
697,50000.0,2,1,1,34,0,0,0,-1,0,0,27966,28539.0,11597.0,6611,7349.0,7570,1267.0,1553.0,7511.0,1000.0,343.0,1000.0
700,300000.0,2,1,2,31,0,0,0,0,2,-1,43610,43280.0,36156.0,30305,30155.0,561,1655.0,1797.0,750.0,0.0,561.0,500.0
701,400000.0,2,2,2,40,-2,-2,-2,-2,-1,-1,0,8235.0,0.0,0,1524.0,0,8235.0,0.0,0.0,1524.0,0.0,385.0
703,10000.0,2,3,2,22,0,0,0,0,-2,-2,8109,9778.0,8259.0,0,0.0,0,2000.0,1036.0,0.0,0.0,0.0,0.0
708,30000.0,2,3,1,46,1,2,2,2,2,2,12289,11806.0,13268.0,12758,13549.0,14673,0.0,1970.0,0.0,1000.0,1500.0,0.0
709,20000.0,1,2,2,24,0,0,-1,2,0,0,10476,7279.0,688.0,688,688.0,1320,1000.0,688.0,0.0,0.0,650.0,0.0
714,170000.0,1,2,1,42,1,-1,-1,-2,-2,-1,0,1690.0,0.0,0,0.0,4750,1690.0,0.0,0.0,0.0,4750.0,0.0
715,400000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,203,767.0,664.0,1250,-10.0,2174,770.0,667.0,1256.0,0.0,2184.0,0.0
721,30000.0,2,2,2,22,0,0,2,0,0,0,23892,28459.0,25499.0,25778,28708.0,30520,5300.0,0.0,1000.0,3352.0,2300.0,0.0
727,360000.0,2,2,2,39,-1,-1,-1,0,-1,-1,12865,4462.0,19560.0,8894,5329.0,998,4484.0,19623.0,222.0,5355.0,998.0,9004.0
728,450000.0,1,2,2,33,-2,-2,-2,-2,-2,-2,-14,2568.0,-387.0,-387,-387.0,113,2582.0,0.0,0.0,0.0,500.0,2515.0
732,200000.0,1,2,1,38,0,0,0,0,0,0,152856,156104.0,158279.0,161934,165447.0,168802,6000.0,5000.0,5000.0,5000.0,4917.0,10000.0
734,160000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,316,316.0,0.0,316,632.0,0,316.0,0.0,316.0,632.0,0.0,316.0
736,70000.0,2,3,1,50,-2,-2,-1,0,0,0,27345,-1041.0,17571.0,17920,18296.0,18659,1041.0,18862.0,640.0,663.0,666.0,690.0
738,610000.0,2,1,2,31,0,0,0,0,0,0,142764,126606.0,67887.0,58397,105301.0,105965,6540.0,2100.0,2150.0,50000.0,4700.0,2000.0
739,110000.0,2,1,2,25,0,0,0,0,0,0,92849,94766.0,93894.0,85723,86443.0,84011,4346.0,4075.0,3144.0,3238.0,3167.0,3202.0
746,170000.0,1,3,2,38,0,0,0,0,0,0,21310,22957.0,24266.0,25556,29949.0,34434,2000.0,2000.0,2000.0,5000.0,5000.0,5000.0
750,50000.0,2,2,2,25,8,7,6,5,4,3,37647,37102.0,36238.0,36374,35229.0,34365,0.0,0.0,1000.0,0.0,0.0,3000.0
751,50000.0,2,2,1,26,1,-2,-1,0,0,0,0,0.0,1756.0,2719,4049.0,5176,0.0,1756.0,1000.0,1537.0,1200.0,2000.0
752,90000.0,2,1,2,25,2,0,0,0,0,-1,84710,87334.0,87862.0,18889,-783.0,73568,4000.0,3258.0,1000.0,0.0,77500.0,0.0
757,140000.0,2,2,2,26,0,0,-1,-1,0,0,4113,6030.0,16025.0,24616,19458.0,20047,2000.0,16025.0,24616.0,1000.0,1000.0,1000.0
758,230000.0,2,2,1,30,2,0,-1,-1,-1,-1,9636,10152.0,1817.0,-828,6153.0,12663,1222.0,1837.0,0.0,7863.0,12675.0,2959.0
762,140000.0,2,2,2,24,-1,-1,-2,-1,-1,-2,197,0.0,0.0,233,0.0,0,0.0,0.0,233.0,0.0,0.0,0.0
765,240000.0,2,2,1,33,0,0,0,0,0,0,240878,233838.0,238067.0,242579,238245.0,233710,10000.0,11000.0,10000.0,10000.0,10000.0,8000.0
767,110000.0,2,2,1,35,0,0,0,0,0,0,81665,46070.0,34419.0,36829,38080.0,40434,2460.0,2000.0,3000.0,2000.0,3000.0,5000.0
773,20000.0,1,2,1,33,0,0,0,0,0,0,11026,9535.0,10510.0,10472,10140.0,10101,1174.0,1149.0,501.0,356.0,507.0,458.0
782,50000.0,1,2,1,27,-1,-1,2,-1,-1,-1,819,3003.0,1677.0,1177,1313.0,1085,2184.0,5.0,1180.0,1316.0,1088.0,0.0
786,500000.0,2,1,2,26,1,-2,-2,-2,-2,-2,31421,22150.0,0.0,0,0.0,0,22157.0,0.0,0.0,0.0,0.0,0.0
788,230000.0,2,1,1,35,-1,-1,-1,-1,0,0,2648,191.0,1947.0,11674,16160.0,32519,200.0,1950.0,11692.0,10000.0,20000.0,6000.0
791,30000.0,2,2,2,51,1,2,2,0,0,0,25382,26480.0,25761.0,25964,26507.0,27249,1800.0,0.0,928.0,960.0,1181.0,967.0
798,50000.0,2,1,2,22,0,0,0,-1,-1,-2,13801,9549.0,5385.0,7781,0.0,0,1372.0,1275.0,7900.0,0.0,0.0,0.0
803,50000.0,2,3,1,44,-1,-1,-1,-1,0,0,2000,780.0,0.0,7472,10174.0,11104,780.0,0.0,7472.0,3000.0,1104.0,1000.0
806,300000.0,2,1,1,36,0,0,0,0,-2,-1,25239,25001.0,20800.0,0,0.0,65755,1713.0,1000.0,0.0,0.0,65755.0,3000.0
811,120000.0,2,1,3,44,0,0,2,0,0,0,70096,76446.0,73732.0,12329,12329.0,0,8100.0,0.0,247.0,0.0,0.0,0.0
813,140000.0,2,1,2,24,1,-2,-2,-2,-1,-1,0,0.0,0.0,0,1086.0,0,0.0,0.0,0.0,1086.0,0.0,0.0
815,120000.0,1,3,1,33,1,2,2,2,2,2,66055,67405.0,68405.0,69387,70727.0,72215,3000.0,2700.0,2700.0,2600.0,2800.0,0.0
816,280000.0,2,2,1,39,0,0,2,0,0,0,213738,228963.0,223810.0,158542,162244.0,108143,20300.0,0.0,5600.0,6300.0,4000.0,4000.0
822,50000.0,2,2,2,24,1,2,0,0,0,0,48861,48082.0,48614.0,26667,26036.0,26850,2000.0,2233.0,1083.0,1100.0,1400.0,3000.0
825,40000.0,1,1,2,27,0,0,0,0,0,0,11058,11471.0,11776.0,12660,12660.0,12413,2000.0,1500.0,2330.0,2300.0,1000.0,2078.0
828,10000.0,1,2,2,37,0,0,0,0,2,2,8755,8158.0,7540.0,8164,6963.0,5923,1167.0,1022.0,1036.0,0.0,2700.0,0.0
829,200000.0,2,2,1,58,-1,-1,-1,-1,-2,-1,3035,199602.0,720.0,0,0.0,1500,199646.0,720.0,0.0,0.0,1500.0,185652.0
838,110000.0,2,2,1,55,0,0,0,0,0,0,15069,16123.0,16850.0,17568,18133.0,18828,1600.0,1300.0,1000.0,1000.0,1000.0,1000.0
843,30000.0,2,2,1,32,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,7463.0,6804,0.0,0.0,0.0,7463.0,6804.0,4985.0
847,300000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,205064,-86.0,-86.0,2014,-185.0,1815,0.0,0.0,2100.0,0.0,2000.0,5000.0
849,150000.0,1,3,1,37,4,4,4,3,2,0,151117,153787.0,150320.0,147989,143355.0,143131,6500.0,0.0,512.0,0.0,4388.0,4221.0
850,80000.0,2,3,1,57,-1,2,-1,0,0,0,726,726.0,15400.0,15000,15000.0,15000,0.0,15400.0,0.0,0.0,0.0,100.0
854,140000.0,2,2,2,23,0,0,0,0,0,0,44733,44144.0,44739.0,43455,43980.0,44614,2100.0,2027.0,1800.0,1600.0,1750.0,1700.0
855,50000.0,2,3,2,49,0,0,0,0,0,0,4987,6741.0,9366.0,8566,10066.0,0,2000.0,3000.0,1500.0,1500.0,0.0,0.0
861,50000.0,1,1,2,26,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
864,10000.0,2,2,1,31,0,0,0,0,0,0,15915,9050.0,9901.0,9975,9736.0,8703,2330.0,2200.0,1000.0,333.0,311.0,322.0
865,200000.0,1,1,2,32,0,0,0,0,0,0,43515,44557.0,45574.0,49022,47459.0,49666,1739.0,1756.0,2662.0,1726.0,3000.0,2500.0
870,290000.0,2,2,2,34,0,0,0,0,0,0,310403,315048.0,314085.0,317631,315820.0,305498,12012.0,12012.0,11016.0,11088.0,12031.0,12031.0
873,500000.0,2,3,1,38,-2,-2,-2,-2,-2,-2,13655,8351.0,2340.0,2340,11435.0,189,8351.0,2340.0,2340.0,11435.0,189.0,5391.0
880,20000.0,2,2,1,43,2,0,0,0,0,2,15294,16340.0,17359.0,17776,19293.0,18844,1300.0,1300.0,700.0,1800.0,0.0,1000.0
881,200000.0,1,1,2,30,-1,-1,-1,0,0,0,4935,-200.0,11463.0,11751,11772.0,5318,0.0,11663.0,9363.0,3232.0,3000.0,1000.0
884,50000.0,1,3,2,57,0,0,0,0,0,0,47917,48455.0,48120.0,28450,29046.0,29647,1988.0,1989.0,1018.0,1054.0,1084.0,1048.0
888,180000.0,2,2,1,30,-1,-1,-1,-1,-1,-1,2488,13476.0,3173.0,13202,6594.0,2549,13476.0,3173.0,13212.0,6594.0,2549.0,1000.0
892,400000.0,1,2,2,37,1,1,1,2,0,0,13611,15066.0,15882.0,12599,18599.0,12284,3019.0,5014.0,3.0,7040.0,2006.0,2005.0
893,80000.0,2,2,1,32,0,0,0,0,0,-2,28408,25695.0,11553.0,2350,0.0,0,1259.0,1035.0,1600.0,0.0,0.0,0.0
899,90000.0,2,3,3,51,0,0,0,0,2,0,11315,12340.0,13349.0,14276,13904.0,14184,1212.0,1221.0,1148.0,0.0,510.0,525.0
900,200000.0,1,1,1,36,-1,-1,0,-1,-1,-1,3877,11496.0,5935.0,295,1867.0,0,11496.0,1011.0,297.0,2923.0,0.0,0.0
902,140000.0,2,1,1,36,-1,-1,-2,-1,0,0,4036,0.0,0.0,2971,1607.0,0,0.0,0.0,2971.0,0.0,0.0,0.0
911,90000.0,2,1,2,25,2,2,2,2,0,0,86014,92898.0,92860.0,88533,90942.0,88813,8300.0,2400.0,1000.0,4000.0,3600.0,4000.0
912,500000.0,1,1,2,32,-1,0,0,0,0,0,386405,387910.0,293177.0,274539,253443.0,253671,25016.0,20018.0,10000.0,79377.0,52778.0,10000.0
916,200000.0,1,1,1,39,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,3983,0.0,0.0,0.0,0.0,3983.0,0.0
917,350000.0,1,1,1,48,0,0,0,0,0,0,54969,47978.0,48631.0,48351,47939.0,33827,2087.0,1989.0,1591.0,1466.0,2000.0,1500.0
918,120000.0,1,1,2,32,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
922,50000.0,2,1,2,24,0,0,0,2,0,0,27245,28300.0,31900.0,31090,31837.0,32555,1800.0,4400.0,0.0,1400.0,1400.0,1400.0
923,110000.0,1,1,1,40,0,0,0,0,0,0,8481,13066.0,17638.0,22204,26784.0,31352,4980.0,5124.0,5256.0,5416.0,5552.0,5742.0
930,200000.0,1,1,1,34,-2,-2,-2,-2,-2,-2,1242,4006.0,941.0,2357,2945.0,1143,4034.0,945.0,2366.0,2947.0,1143.0,744.0
931,260000.0,2,2,2,24,0,0,0,0,0,0,68411,60386.0,48663.0,50998,53835.0,56728,2500.0,4000.0,4000.0,3835.0,3805.0,3000.0
933,160000.0,2,2,2,29,2,2,-1,-1,-1,-1,1989,-8.0,866.0,0,892.0,0,0.0,874.0,0.0,892.0,0.0,594.0
934,30000.0,1,2,2,32,2,0,0,2,2,2,7851,9065.0,11595.0,11112,12923.0,12566,1500.0,3000.0,0.0,2000.0,0.0,1000.0
939,180000.0,2,2,1,32,1,2,2,2,0,0,15548,15009.0,17752.0,17172,18732.0,23389,0.0,3000.0,0.0,2000.0,5000.0,2000.0
941,50000.0,2,1,2,25,0,0,0,0,0,2,42543,34629.0,27095.0,18538,20100.0,19630,1900.0,1428.0,600.0,3000.0,0.0,1000.0
945,50000.0,2,2,2,23,-2,-2,-2,-2,-2,-2,3779,3944.0,2118.0,2259,3527.0,1100,3955.0,2124.0,2266.0,3638.0,1303.0,0.0
952,80000.0,2,2,1,32,0,0,0,0,0,0,81074,78262.0,76163.0,76813,77511.0,79069,3700.0,3400.0,2900.0,2900.0,2841.0,3100.0
954,180000.0,1,2,2,39,-1,-1,-1,-1,-1,0,3135,2822.0,1938.0,5818,2628.0,2628,2833.0,2015.0,5818.0,2628.0,0.0,0.0
965,50000.0,1,2,2,24,0,0,-1,-1,0,0,14937,12171.0,3847.0,11117,6479.0,6187,3027.0,3858.0,11139.0,3009.0,3016.0,3008.0
971,300000.0,1,1,1,42,-1,0,0,-1,0,0,11973,61834.0,25145.0,37666,19453.0,10492,20979.0,5000.0,37676.0,8808.0,2000.0,2709.0
973,180000.0,2,3,1,39,2,2,2,2,2,0,10159,12689.0,12183.0,13979,13621.0,14809,2710.0,0.0,2000.0,0.0,2000.0,2000.0
977,20000.0,1,2,2,25,1,2,2,0,0,0,6174,7543.0,7255.0,3887,5887.0,0,2000.0,28.0,0.0,2000.0,0.0,0.0
979,180000.0,1,2,2,26,0,0,0,0,0,0,5591,6619.0,10574.0,7733,6794.0,5487,1126.0,4081.0,240.0,504.0,169.0,62.0
984,60000.0,1,3,1,49,0,0,0,0,0,0,44801,41545.0,40649.0,40843,40612.0,40656,3000.0,4506.0,2500.0,1800.0,4200.0,2500.0
987,260000.0,2,2,1,33,-2,-2,-2,-1,-1,0,134736,135593.0,120909.0,102524,40157.0,40805,6067.0,10000.0,3000.0,40157.0,1466.0,2000.0
988,380000.0,1,3,1,53,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
994,360000.0,2,1,2,25,0,0,0,0,0,-2,279846,169426.0,68810.0,12800,0.0,0,7004.0,1793.0,2757.0,0.0,0.0,0.0
996,200000.0,1,1,2,39,-2,-2,-2,-2,-2,-2,-200,-200.0,-200.0,0,60800.0,0,0.0,0.0,200.0,60800.0,0.0,0.0
997,140000.0,1,1,1,45,0,0,0,0,2,2,39716,40799.0,41853.0,44452,45433.0,46383,1600.0,1600.0,3169.0,1700.0,1700.0,1495.0
998,360000.0,1,1,1,38,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1000,120000.0,1,2,2,25,2,2,0,0,0,0,113348,110119.0,111700.0,83858,86434.0,88802,0.0,5000.0,3158.0,3934.0,3802.0,2000.0
1002,200000.0,2,2,1,28,0,0,0,0,0,0,81865,86790.0,8441.0,97041,103541.0,3632,5000.0,2000.0,89000.0,6500.0,91.0,1504.0
1006,140000.0,1,1,2,29,-1,-1,-1,-1,-1,-1,2937,5150.0,1514.0,2573,495.0,1744,2024.0,1522.0,2580.0,496.0,1749.0,2265.0
1009,30000.0,1,2,2,34,0,0,4,3,2,0,19785,24633.0,23961.0,23289,22779.0,51224,5500.0,0.0,0.0,0.0,3400.0,512.0
1015,360000.0,1,1,1,46,0,0,0,0,-2,-2,92961,76243.0,51722.0,-8,-8.0,-16,10125.0,13092.0,0.0,0.0,0.0,0.0
1017,160000.0,2,1,2,26,0,0,0,-1,-1,-1,2198,11155.0,0.0,12315,0.0,11855,9155.0,0.0,12315.0,0.0,11855.0,0.0
1018,140000.0,2,3,2,57,2,0,0,0,0,0,131795,134083.0,125360.0,99313,90623.0,92425,6743.0,5421.0,3926.0,3290.0,3310.0,3424.0
1028,450000.0,2,1,2,41,-1,-1,-1,-1,-1,-1,11343,75083.0,25273.0,85357,27745.0,1990,75459.0,25413.0,85784.0,27856.0,2000.0,1900.0
1032,170000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,764,1100.0,500.0,2499,1500.0,600,1105.0,500.0,2499.0,1500.0,600.0,2100.0
1033,140000.0,2,1,2,31,-1,2,-1,-1,-1,-1,652,326.0,326.0,326,476.0,326,0.0,326.0,326.0,476.0,326.0,326.0
1034,200000.0,2,2,2,35,0,0,0,0,0,0,64195,65565.0,66870.0,68752,70485.0,71887,3000.0,3000.0,3000.0,3000.0,2575.0,3000.0
1039,50000.0,2,3,2,23,0,0,0,0,0,0,43979,33403.0,20879.0,18573,17318.0,17936,2000.0,2000.0,2000.0,1000.0,1000.0,2800.0
1042,230000.0,2,2,2,52,2,-1,2,0,-1,-1,1292,3943.0,1990.0,1499,593.0,2553,3951.0,1.0,9.0,594.0,2560.0,3759.0
1044,90000.0,2,1,2,36,0,0,0,0,0,0,90922,80980.0,66503.0,67347,68509.0,67588,4273.0,3200.0,2500.0,2500.0,2631.0,2646.0
1045,20000.0,2,1,2,22,2,2,2,2,2,2,16233,20547.0,20542.0,19572,20437.0,19994,5383.0,660.0,0.0,1538.0,0.0,2658.0
1046,30000.0,2,1,2,23,0,0,0,0,0,0,26847,24815.0,21681.0,22293,17155.0,13470,2500.0,3500.0,2000.0,3500.0,2000.0,1000.0
1050,100000.0,1,2,1,49,0,0,0,2,0,0,34704,30906.0,28325.0,22160,18842.0,17023,2011.0,2028.0,10.0,558.0,1044.0,12.0
1058,20000.0,2,2,1,29,0,0,0,0,0,0,15890,13995.0,13375.0,14205,15869.0,16666,2000.0,2000.0,1000.0,2000.0,1000.0,1000.0
1061,60000.0,2,3,1,34,0,0,0,2,0,0,9928,11261.0,12853.0,12352,12703.0,13338,1500.0,2090.0,0.0,700.0,1000.0,1400.0
1065,30000.0,2,3,1,55,2,0,0,0,0,0,29278,30393.0,29785.0,30377,30155.0,31098,1600.0,1585.0,1377.0,1155.0,2600.0,0.0
1068,240000.0,1,2,2,43,-1,-1,-1,-1,-1,-1,291,291.0,291.0,291,291.0,291,291.0,291.0,291.0,291.0,291.0,291.0
1069,200000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,2159,760.0,2775.0,22813,10526.0,326,1086.0,2775.0,22813.0,10526.0,326.0,573.0
1071,230000.0,1,1,1,61,-1,-1,-1,-1,-1,-1,1477,3699.0,2252.0,4932,2783.0,7411,3710.0,2266.0,7338.0,2791.0,7433.0,4527.0
1076,100000.0,1,3,2,47,0,0,0,0,0,0,94925,95130.0,60003.0,38500,4681.0,76728,3889.0,2412.0,1698.0,679.0,72809.0,2748.0
1080,400000.0,2,3,1,39,1,-1,-1,-1,-2,-1,2384,3500.0,471.0,-203,2371.0,1949,3603.0,471.0,203.0,2574.0,1949.0,1040.0
1083,60000.0,2,1,2,30,2,2,2,2,2,2,34735,33895.0,36530.0,37133,37893.0,37131,0.0,3200.0,1500.0,1500.0,0.0,1700.0
1085,80000.0,2,2,2,23,-1,0,0,0,0,0,57314,58489.0,50452.0,51573,49061.0,33931,2145.0,2000.0,2012.0,2049.0,2008.0,1217.0
1088,260000.0,2,2,1,40,1,-1,-1,-2,-2,-2,0,342.0,0.0,0,0.0,0,342.0,0.0,0.0,0.0,0.0,0.0
1089,30000.0,2,3,1,35,0,0,0,0,0,0,28786,26496.0,25098.0,26209,25325.0,26400,1500.0,1450.0,1500.0,1500.0,1500.0,1500.0
1090,310000.0,2,1,2,28,0,0,0,0,-1,-1,36513,37628.0,39579.0,40879,85.0,4381,2500.0,3000.0,1500.0,85.0,4381.0,11100.0
1091,70000.0,2,2,2,38,0,0,0,0,0,0,22578,23606.0,24619.0,25107,25634.0,26143,1397.0,1410.0,898.0,931.0,936.0,970.0
1096,670000.0,1,1,2,29,0,0,0,0,0,0,244663,243209.0,229265.0,228114,232795.0,237726,10000.0,8000.0,8500.0,8190.0,9000.0,8000.0
1097,130000.0,1,1,2,26,-1,-1,0,0,0,0,2343,32278.0,24175.0,15182,12805.0,14415,32322.0,1217.0,1000.0,3000.0,2000.0,390.0
1107,200000.0,2,1,1,41,-2,-2,-2,-2,-2,-2,7812,0.0,0.0,1115,0.0,0,0.0,0.0,1115.0,0.0,0.0,0.0
1109,80000.0,1,2,1,54,0,0,0,0,0,0,76962,79463.0,79761.0,30286,29898.0,30364,4000.0,3500.0,1100.0,1100.0,1200.0,1000.0
1121,200000.0,2,2,2,40,2,0,0,0,0,0,176502,176297.0,162826.0,160186,161965.0,152361,8000.0,7300.0,6000.0,6000.0,6000.0,6000.0
1123,50000.0,1,2,2,26,0,0,0,0,0,0,48221,49629.0,48868.0,49668,49780.0,49980,2571.0,1200.0,1000.0,40000.0,1000.0,0.0
1124,200000.0,2,2,1,41,0,0,0,0,0,-1,18012,18367.0,16996.0,11461,8150.0,5584,1385.0,1020.0,229.0,183.0,5584.0,888.0
1126,300000.0,1,1,1,38,-1,-1,-2,-2,-2,-2,2285,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1133,270000.0,1,1,1,44,3,3,4,4,4,4,256402,264267.0,271951.0,278509,283545.0,278436,17944.0,18112.0,15405.0,10000.0,0.0,0.0
1140,230000.0,2,3,2,47,0,0,0,0,0,0,147300,121855.0,102074.0,94225,96616.0,95849,10000.0,5000.0,4000.0,4000.0,5000.0,4000.0
1149,140000.0,2,1,2,30,1,2,0,0,0,0,149389,145757.0,144229.0,144470,144386.0,120586,0.0,5350.0,5555.0,5836.0,4191.0,4341.0
1150,50000.0,1,2,1,52,-1,2,0,0,0,0,2072,1532.0,3106.0,2721,780.0,0,0.0,2000.0,5.0,0.0,0.0,0.0
1151,210000.0,2,2,1,36,-1,-1,-1,0,-1,-1,396,590.0,2042.0,1646,396.0,396,590.0,2042.0,0.0,396.0,396.0,396.0
1153,180000.0,2,2,2,42,2,2,2,2,2,2,50420,51818.0,52372.0,52917,54123.0,55176,2500.0,2000.0,2000.0,2200.0,2100.0,2200.0
1154,150000.0,2,1,2,30,-1,0,-1,0,-1,-1,10705,5416.0,5162.0,4068,249.0,249,1000.0,5162.0,1000.0,249.0,249.0,5565.0
1156,350000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,8760,5882.0,9845.0,4677,5767.0,6532,5932.0,9908.0,4692.0,5787.0,6548.0,4863.0
1157,130000.0,2,1,2,23,-1,-1,-1,0,-1,0,3820,2640.0,30403.0,9630,7120.0,3940,2640.0,30403.0,193.0,7120.0,79.0,9589.0
1163,180000.0,2,2,1,36,0,0,0,-2,-1,0,21494,25600.0,0.0,0,36565.0,37353,5000.0,0.0,0.0,36565.0,1548.0,1000.0
1169,80000.0,2,1,2,23,-1,-1,0,0,-1,-1,3526,6687.0,4356.0,3450,4318.0,0,6687.0,1000.0,0.0,4318.0,0.0,254.0
1170,30000.0,2,3,2,48,0,0,0,0,0,0,1445,3410.0,5338.0,7239,9112.0,10949,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
1173,220000.0,2,3,1,38,-1,-1,-1,-1,-1,-1,20000,3450.0,5516.0,47619,28800.0,8561,3450.0,5549.0,50019.0,28800.0,8561.0,16599.0
1174,180000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,666,666.0,666.0,666,666.0,666,666.0,666.0,666.0,666.0,666.0,666.0
1179,50000.0,1,2,2,38,0,0,0,0,0,0,50958,50889.0,49697.0,9176,9368.0,9554,2042.0,1150.0,329.0,340.0,342.0,354.0
1184,200000.0,2,1,2,29,0,0,0,0,0,0,194241,193425.0,196537.0,195268,192829.0,192499,12000.0,8500.0,7000.0,10000.0,10000.0,10000.0
1187,20000.0,1,2,1,30,-1,-1,0,0,-1,-1,1261,2835.0,2522.0,1261,1261.0,930,2835.0,1000.0,0.0,1261.0,930.0,540.0
1189,480000.0,2,2,1,38,0,0,0,0,0,0,90258,76099.0,56776.0,37484,37906.0,18387,30000.0,1708.0,1292.0,1010.0,772.0,705.0
1191,240000.0,2,1,2,29,0,0,0,0,0,-2,3093,2322.0,8186.0,3980,0.0,0,2000.0,2020.0,2500.0,0.0,0.0,85.0
1199,340000.0,2,3,2,44,0,0,0,0,0,0,142836,145125.0,146682.0,150407,147868.0,149349,7000.0,5500.0,6027.0,5328.0,5390.0,6047.0
1209,230000.0,2,2,1,51,0,0,0,0,0,0,51802,53956.0,56968.0,58099,59318.0,60504,3000.0,3921.0,2079.0,2155.0,2174.0,2225.0
1210,20000.0,1,3,1,23,-1,-1,0,0,0,0,3675,19316.0,19844.0,19844,20388.0,19554,19316.0,1261.0,651.0,803.0,747.0,155.0
1215,360000.0,1,1,2,43,-1,-1,-2,-2,-2,-2,4134,2128.0,960.0,6658,0.0,0,2134.0,982.0,6858.0,0.0,0.0,0.0
1216,230000.0,1,1,2,32,0,0,0,0,0,0,164634,166134.0,142049.0,106677,88091.0,60929,7326.0,10000.0,10000.0,3000.0,2000.0,2000.0
1219,50000.0,2,1,2,22,0,0,0,0,0,0,8537,9591.0,10581.0,10818,11050.0,10880,1200.0,1163.0,400.0,790.0,400.0,380.0
1220,80000.0,1,2,2,38,0,0,0,0,0,0,89394,81223.0,77198.0,29891,34528.0,35229,5000.0,19153.0,1500.0,10000.0,1274.0,1275.0
